Version.[Version Name],Location.[Location],Sales Domain.[Customer Group],Time.[Partial Week],Item.[Item],Actual 12 Weeks,Actual 4 Weeks,Actual 8 Weeks,Actual External,Actual Final,Published Final Fcst Lag1 12weeks,Published Final Fcst Lag1 4weeks,Published Final Fcst Lag1 8weeks,Published Final Fcst Lag1 External,Published Final Fcst Lag1 Final
Consensus_v1,DC-Dubai-UAE,Retail-APAC,2024-W43,NK-CORTEZ-RED-9,2579,816,1698,64,2636,3424,2909,2730,54,2879
Consensus_v1,DC-Tokyo-JP,Retail-APAC,2024-W13,NK-BLAZER-RED-9,3304,1227,2605,153,3625,3139,3770,3975,182,3606
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W02,NK-HUARACHE-PPL-12,4530,1398,3323,254,4922,5839,5171,5216,235,5078
OP_Plan_2025,DC-Memphis-TN,Retail-APAC,2024-W18,NK-KD-WHT-12,521,159,376,13,565,624,602,653,12,579
Consensus_v1,DC-Laakdal-BE,Wholesale-MEA,2024-W31,NK-BLAZER-BLK-13,2881,1094,1928,223,3163,3368,2834,3057,260,3723
Baseline_v1,DC-Laakdal-BE,DTC-eComm-EMEA,2024-W01,NK-REACT-WHT-12,3877,1101,2697,169,3902,4247,3671,3783,162,3967
Baseline_v1,DC-Memphis-TN,Wholesale-MEA,2024-W18,NK-HUARACHE-GRY-10,4923,1429,3079,135,4977,6306,5074,5971,159,5101
Baseline_v2,DC-Laakdal-BE,Wholesale-APAC,2024-W39,NK-ZOOM-PEGA-WHT-8,3481,1251,2287,183,3793,4422,4138,3763,201,4264
Consensus_v1,DC-Dubai-UAE,Wholesale-APAC,2024-W41,NK-LEGGING-EPIC-RED-XL,4126,1333,2680,122,4186,5111,3887,4309,138,3625
Consensus_v2,DC-Laakdal-BE,Retail-APAC,2024-W46,NK-DUNK-NVY-12,1206,442,836,80,1313,1165,1274,1224,88,1175
Consensus_v1,DC-Laakdal-BE,Wholesale-NA,2024-W06,NK-REACT-PPL-13,1814,605,1297,93,1965,1785,2069,1623,81,2025
Consensus_v1,DC-Shanghai-CN,DTC-eComm-EMEA,2024-W42,NK-DUNK-BLU-13,721,238,478,48,746,978,757,737,49,890
Baseline_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W11,NK-METCON-NVY-11,4054,1470,2902,254,4316,5619,4590,4513,217,4039
Consensus_v2,DC-Portland-OR,DTC-eComm-EMEA,2024-W34,NK-AIR-MAX-BLK-7,4179,1560,3149,289,4538,5228,4445,4212,301,4064
Baseline_v1,DC-Sao-Paulo-BR,Retail-APAC,2024-W45,NK-REACT-OGR-11,3441,1089,2339,110,3706,3942,4080,4229,107,3815
Baseline_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W08,NK-LEBRON-BLU-12,99,36,67,7,107,116,106,127,6,96
Consensus_v2,DC-Johannesburg-ZA,Wholesale-APAC,2024-W10,NK-KD-OGR-12,2393,752,1546,149,2480,1705,2786,2794,169,2267
Baseline_v1,DC-Portland-OR,DTC-Stores-NA,2024-W07,NK-JORDAN-GRY-8,1338,430,854,88,1383,1748,1412,1334,81,1182
OP_Plan_2025,DC-Dubai-UAE,DTC-Stores-NA,2024-W41,NK-KD-PPL-8,2226,679,1458,67,2246,1880,2202,2141,65,2042
OP_Plan_2025,DC-Laakdal-BE,Retail-EMEA,2024-W22,NK-AIR-MAX-PPL-10,1292,450,805,33,1313,1060,1180,1296,30,1437
OP_Plan_2025,DC-Laakdal-BE,Wholesale-NA,2024-W50,NK-DUNK-GRY-13,3929,1411,2988,315,4220,4288,4279,4165,355,4619
Consensus_v1,DC-Shanghai-CN,DTC-Stores-NA,2024-W37,NK-BLAZER-NVY-9,966,354,661,55,1066,878,1066,1112,65,1042
Consensus_v2,DC-Dubai-UAE,DTC-Stores-NA,2024-W30,NK-LEBRON-OGR-10,2217,712,1583,57,2220,1973,2387,2305,59,2229
Baseline_v1,DC-Memphis-TN,Wholesale-LATAM,2024-W18,NK-DUNK-WHT-9,2979,925,1894,162,3035,3513,3353,3368,145,3167
Consensus_v1,DC-Johannesburg-ZA,Retail-APAC,2024-W06,NK-ZOOM-PEGA-PPL-9,1515,502,1151,64,1672,1969,1708,1703,59,1658
Baseline_v2,DC-Shanghai-CN,Retail-EMEA,2024-W32,NK-AIR-MAX-NVY-7,1868,695,1354,68,2054,2372,2263,1934,74,1958
Baseline_v1,DC-Sao-Paulo-BR,DTC-eComm-EMEA,2024-W34,NK-SHORT-DRI-RED-L,4661,1417,3459,320,4807,4008,5000,5143,370,4523
Baseline_v2,DC-Portland-OR,DTC-eComm-EMEA,2024-W15,NK-AIR-MAX-WHT-7,1656,527,1246,89,1835,1445,1783,1440,93,1742
Baseline_v1,DC-Memphis-TN,Wholesale-MEA,2024-W42,NK-ALPHAFLY-BLK-10,2958,858,1849,224,3057,3353,3234,3669,246,3393
Consensus_v2,DC-Portland-OR,DTC-eComm-EMEA,2024-W45,NK-CORTEZ-NVY-12,188,61,139,14,201,157,226,177,15,222
OP_Plan_2025,DC-Laakdal-BE,Wholesale-MEA,2024-W16,NK-AIR-FORCE-PPL-11,1744,666,1272,111,1923,1247,2004,2012,120,2202
OP_Plan_2025,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W14,NK-SPORTS-BRA-INDY-BLK-M,3163,981,2078,168,3240,2940,2932,3978,151,2992
OP_Plan_2025,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W25,NK-KD-NVY-9,3611,1054,2244,252,3650,3180,3565,4093,285,3784
Consensus_v2,DC-Portland-OR,Wholesale-LATAM,2024-W12,NK-ALPHAFLY-PPL-10,2508,774,1923,113,2735,3104,2456,3046,133,2794
Baseline_v2,DC-Laakdal-BE,Wholesale-NA,2024-W07,NK-KD-RED-13,1895,652,1221,119,1969,2264,2196,1669,112,2100
Consensus_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W41,NK-JORDAN-OGR-12,1806,564,1419,43,2003,2465,1934,2133,37,2313
Baseline_v2,DC-Memphis-TN,Wholesale-MEA,2024-W44,NK-LEBRON-OGR-7,2337,815,1476,79,2415,1819,2291,2251,69,2726
Baseline_v2,DC-Laakdal-BE,Wholesale-LATAM,2024-W06,NK-ZOOM-PEGA-GLD-12,2021,662,1512,153,2144,1989,1982,2452,179,2080
Baseline_v2,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W28,NK-ALPHAFLY-GRY-7,864,331,593,59,958,764,942,1041,68,1054
Consensus_v1,DC-Tokyo-JP,Retail-APAC,2024-W33,NK-REACT-OGR-10,3203,969,2126,239,3367,3794,3089,2953,220,3811
Baseline_v1,DC-Dubai-UAE,Wholesale-MEA,2024-W39,NK-FREE-RN-BLK-13,4781,1719,3311,379,4925,5941,4795,5702,378,4157
OP_Plan_2025,DC-Memphis-TN,DTC-eComm-NA,2024-W43,NK-SHORT-DRI-RED-XL,3930,1286,2859,267,4161,4749,4557,4380,259,3792
OP_Plan_2025,DC-Dubai-UAE,DTC-Stores-NA,2024-W16,NK-METCON-BLK-9,3296,1099,2447,115,3471,2918,3681,3948,99,2993
OP_Plan_2025,DC-Shanghai-CN,Wholesale-NA,2024-W35,NK-CORTEZ-GRN-7,2336,750,1503,152,2439,3005,2547,2190,139,2283
Baseline_v1,DC-Laakdal-BE,Retail-APAC,2024-W05,NK-KD-GRY-8,1773,515,1183,84,1822,1586,1954,1653,83,1675
Consensus_v2,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W25,NK-TEE-PRO-NVY-L,3999,1209,2643,143,4129,4960,4353,4711,151,3725
Baseline_v1,DC-Sao-Paulo-BR,Wholesale-NA,2024-W10,NK-SHORT-DRI-RED-L,3778,1285,2783,314,3976,5072,4333,4079,338,3982
Consensus_v2,DC-Portland-OR,Retail-EMEA,2024-W43,NK-FREE-RN-WHT-10,331,113,234,25,354,313,360,348,22,386
Baseline_v1,DC-Shanghai-CN,Wholesale-MEA,2024-W19,NK-ZOOM-PEGA-BLU-11,3162,1115,2332,127,3301,4520,3094,3269,109,3570
OP_Plan_2025,DC-Sao-Paulo-BR,Retail-EMEA,2024-W44,NK-HUARACHE-GRY-11,625,191,434,49,660,716,647,661,47,719
Consensus_v1,DC-Portland-OR,DTC-Stores-EMEA,2024-W37,NK-AIR-MAX-GRY-10,1378,398,858,105,1406,1406,1301,1618,107,1604
Consensus_v1,DC-Laakdal-BE,Wholesale-LATAM,2024-W04,NK-REACT-RED-10,3564,1177,2366,279,3640,4678,3388,4286,310,4210
Consensus_v2,DC-Portland-OR,DTC-Stores-NA,2024-W49,NK-BLAZER-RED-7,2571,932,1799,109,2828,2637,3145,3253,106,3015
Consensus_v1,DC-Memphis-TN,DTC-Stores-NA,2024-W12,NK-CORTEZ-PPL-12,2233,708,1574,135,2407,2108,2703,2752,128,2427
Consensus_v2,DC-Memphis-TN,DTC-Stores-NA,2024-W26,NK-AIR-FORCE-GRN-9,4427,1563,3244,128,4513,4648,4655,5121,109,4100
OP_Plan_2025,DC-Laakdal-BE,Wholesale-APAC,2024-W19,NK-TEE-PRO-RED-S,4380,1513,2956,270,4788,3302,5320,4917,239,5581
Baseline_v1,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W09,NK-LEBRON-OGR-12,332,103,227,13,353,450,357,437,14,331
Baseline_v2,DC-Portland-OR,Wholesale-NA,2024-W24,NK-DUNK-NVY-9,3195,1012,2417,150,3448,3538,3427,3041,131,3795
Baseline_v1,DC-Shanghai-CN,Retail-EMEA,2024-W21,NK-VAPORFLY-WHT-7,4002,1423,2659,193,4275,5430,4346,4902,205,4807
Consensus_v2,DC-Memphis-TN,Wholesale-LATAM,2024-W03,NK-FREE-RN-NVY-12,2017,641,1578,118,2198,2902,2244,2721,119,2013
Consensus_v2,DC-Shanghai-CN,Wholesale-APAC,2024-W49,NK-AIR-MAX-GRN-11,2334,825,1660,62,2398,2406,2179,2302,70,2453
Baseline_v2,DC-Sao-Paulo-BR,DTC-Stores-NA,2024-W25,NK-METCON-OGR-12,4553,1591,2906,295,4594,5618,4419,4100,268,4738
OP_Plan_2025,DC-Portland-OR,DTC-Stores-NA,2024-W15,NK-AIR-FORCE-PPL-9,989,331,667,37,1016,1003,1036,1131,44,946
Baseline_v2,DC-Johannesburg-ZA,DTC-Stores-EMEA,2024-W02,NK-ZOOM-PEGA-PPL-9,918,329,683,25,970,928,1063,959,26,1029
Baseline_v2,DC-Tokyo-JP,DTC-Stores-NA,2024-W15,NK-LEBRON-OGR-7,2925,1019,1992,60,2952,2830,3307,2575,67,3256
Baseline_v1,DC-Portland-OR,Wholesale-NA,2024-W49,NK-AIR-FORCE-GRY-9,1626,596,1192,65,1716,1804,1641,1780,55,2006
Consensus_v1,DC-Tokyo-JP,DTC-Stores-EMEA,2024-W44,NK-DUNK-OGR-13,478,156,339,15,480,568,534,417,17,474
OP_Plan_2025,DC-Memphis-TN,Wholesale-APAC,2024-W50,NK-SPORTS-BRA-INDY-NVY-S,2420,774,1507,120,2469,3244,2757,2177,106,2563
Consensus_v2,DC-Dubai-UAE,DTC-eComm-EMEA,2024-W24,NK-DUNK-OGR-13,437,146,307,17,469,390,429,406,18,509
Consensus_v2,DC-Laakdal-BE,DTC-eComm-NA,2024-W04,NK-JORDAN-GRY-10,3115,1104,2325,196,3363,3798,3471,3417,181,3973
Baseline_v1,DC-Shanghai-CN,Wholesale-NA,2024-W31,NK-DUNK-GRN-12,1833,581,1448,89,2026,2600,1968,1793,97,1693
Baseline_v1,DC-Dubai-UAE,Retail-APAC,2024-W22,NK-LEBRON-GRN-7,3283,1145,2355,74,3302,3825,3159,2992,76,3533
Consensus_v2,DC-Johannesburg-ZA,DTC-Stores-NA,2024-W03,NK-LEBRON-WHT-10,3871,1231,2663,292,4078,4716,4123,4918,325,4265
Consensus_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W51,NK-AIR-MAX-BLU-7,574,202,422,12,592,616,664,739,12,585
Consensus_v2,DC-Shanghai-CN,Retail-APAC,2024-W49,NK-ALPHAFLY-PPL-12,2536,808,1803,152,2645,2852,2596,2908,142,2117
OP_Plan_2025,DC-Shanghai-CN,Retail-APAC,2024-W43,NK-JORDAN-PPL-11,2009,644,1382,150,2019,2210,1830,1789,172,2157
Consensus_v2,DC-Memphis-TN,Retail-APAC,2024-W51,NK-FREE-RN-RED-7,218,74,135,5,224,294,225,262,4,248
OP_Plan_2025,DC-Shanghai-CN,Wholesale-LATAM,2024-W30,NK-DUNK-OGR-8,402,143,291,31,428,460,438,523,30,448
Consensus_v1,DC-Johannesburg-ZA,DTC-eComm-EMEA,2024-W09,NK-JORDAN-WHT-12,2743,1015,1798,142,2983,3248,3044,2604,138,3096
Consensus_v1,DC-Portland-OR,Wholesale-MEA,2024-W17,NK-AIR-FORCE-RED-9,1491,473,976,36,1507,1413,1609,1850,35,1643
Consensus_v1,DC-Johannesburg-ZA,Retail-APAC,2024-W15,NK-AIR-FORCE-OGR-10,3022,1094,2029,110,3258,2527,3383,3619,105,3434
Consensus_v2,DC-Sao-Paulo-BR,DTC-eComm-NA,2024-W20,NK-ALPHAFLY-WHT-8,1476,433,1034,46,1530,1478,1735,1420,52,1343
Baseline_v1,DC-Johannesburg-ZA,DTC-eComm-NA,2024-W39,NK-JACKET-WIND-WHT-L,1072,335,788,28,1169,953,1142,1096,24,1367
Baseline_v1,DC-Shanghai-CN,Wholesale-MEA,2024-W36,NK-AIR-MAX-BLU-9,3768,1240,3004,137,4178,5312,4368,4810,163,4012
Consensus_v1,DC-Johannesburg-ZA,Wholesale-LATAM,2024-W33,NK-ZOOM-PEGA-GRY-12,1382,404,882,85,1412,1497,1348,1558,87,1507
OP_Plan_2025,DC-Dubai-UAE,Wholesale-LATAM,2024-W19,NK-LEBRON-RED-13,3502,1175,2527,109,3632,3541,3789,3921,106,3187
Baseline_v1,DC-Sao-Paulo-BR,DTC-eComm-EMEA,2024-W47,NK-AIR-MAX-NVY-9,3375,1066,2322,254,3598,4194,3444,4019,290,4482
Baseline_v1,DC-Shanghai-CN,Wholesale-NA,2024-W41,NK-DUNK-GRY-13,2118,658,1413,55,2184,2317,2475,2639,56,2006
Baseline_v1,DC-Shanghai-CN,Retail-APAC,2024-W24,NK-METCON-OGR-10,1825,614,1366,64,2008,2392,1849,1887,65,1854
Consensus_v2,DC-Portland-OR,DTC-Stores-EMEA,2024-W28,NK-HUARACHE-BLU-12,1541,515,1091,47,1557,1783,1721,1641,46,1400
Consensus_v1,DC-Laakdal-BE,DTC-eComm-EMEA,2024-W31,NK-VAPORFLY-GRY-13,905,318,635,45,943,718,984,1079,48,939
Baseline_v2,DC-Tokyo-JP,Wholesale-NA,2024-W22,NK-JACKET-WIND-BLK-XL,4405,1560,2860,98,4761,5275,5046,5881,107,4470
Baseline_v2,DC-Johannesburg-ZA,Retail-APAC,2024-W36,NK-KD-BLU-8,3543,1163,2425,268,3598,3932,3373,3910,266,3260
OP_Plan_2025,DC-Dubai-UAE,Wholesale-APAC,2024-W02,NK-METCON-RED-12,206,66,136,11,218,244,221,244,10,223
Consensus_v2,DC-Sao-Paulo-BR,Retail-EMEA,2024-W38,NK-REACT-BLK-13,867,317,654,37,953,708,867,822,38,964
Baseline_v1,DC-Shanghai-CN,Wholesale-LATAM,2024-W10,NK-FREE-RN-BLK-8,2540,819,1870,107,2629,2626,2815,2674,123,2646
Baseline_v1,DC-Shanghai-CN,DTC-eComm-NA,2024-W50,NK-FREE-RN-PPL-12,4665,1469,2980,222,4903,6182,5015,5139,257,5539
OP_Plan_2025,DC-Sao-Paulo-BR,Retail-APAC,2024-W17,NK-REACT-NVY-11,4645,1398,3351,340,4914,3705,5444,4593,314,5144
Baseline_v1,DC-Dubai-UAE,DTC-eComm-NA,2024-W51,NK-TEE-PRO-BLK-L,2977,999,2031,239,3044,2556,3106,3733,269,3122
Baseline_v2,DC-Portland-OR,Wholesale-MEA,2024-W47,NK-REACT-OGR-7,3106,1097,2242,226,3218,2540,3189,3464,214,3596
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W27,NK-LEGGING-EPIC-WHT-M,273,84,193,9,276,324,261,282,9,250
Consensus_v2,DC-Shanghai-CN,Wholesale-MEA,2024-W11,NK-METCON-PPL-10,767,231,548,55,819,854,848,797,54,687
OP_Plan_2025,DC-Shanghai-CN,Wholesale-MEA,2024-W36,NK-AIR-MAX-GLD-7,1600,519,1152,34,1682,1989,1785,1855,34,1420
OP_Plan_2025,DC-Shanghai-CN,DTC-eComm-NA,2024-W27,NK-DUNK-BLU-7,1698,520,1248,42,1831,1886,1926,1450,48,1665
Baseline_v2,DC-Johannesburg-ZA,Wholesale-APAC,2024-W52,NK-DUNK-GRN-9,198,66,131,11,204,178,220,216,12,222
Baseline_v1,DC-Tokyo-JP,Retail-EMEA,2024-W40,NK-TEE-PRO-GRY-S,2087,715,1359,151,2107,2673,1924,2304,169,2426
Baseline_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W51,NK-DUNK-GRY-9,3419,1116,2112,109,3509,4632,3756,3124,108,3185
Consensus_v2,DC-Dubai-UAE,Wholesale-APAC,2024-W40,NK-AIR-MAX-RED-13,1098,313,765,49,1115,1144,1060,1000,50,1267
OP_Plan_2025,DC-Tokyo-JP,DTC-eComm-NA,2024-W52,NK-JORDAN-NVY-13,4132,1489,2798,159,4338,4783,3995,3664,182,5144
Consensus_v1,DC-Memphis-TN,Wholesale-LATAM,2024-W20,NK-AIR-MAX-OGR-12,910,306,707,32,995,824,1039,913,33,915
Baseline_v2,DC-Johannesburg-ZA,DTC-Stores-EMEA,2024-W23,NK-BLAZER-WHT-7,677,228,494,27,750,750,766,918,28,773
Baseline_v2,DC-Memphis-TN,DTC-eComm-EMEA,2024-W44,NK-ALPHAFLY-NVY-10,2891,958,1835,213,2962,3323,3006,2744,198,3039
OP_Plan_2025,DC-Shanghai-CN,Retail-APAC,2024-W48,NK-ZOOM-PEGA-PPL-13,2945,855,2179,138,3032,2569,2778,3202,145,3343
OP_Plan_2025,DC-Tokyo-JP,DTC-Stores-NA,2024-W51,NK-ALPHAFLY-OGR-13,2614,893,1742,193,2784,3417,2626,3277,177,2665
Baseline_v1,DC-Memphis-TN,Wholesale-NA,2024-W22,NK-AIR-MAX-WHT-10,2120,804,1545,107,2318,2330,2154,2596,103,1986
Baseline_v1,DC-Laakdal-BE,Wholesale-APAC,2024-W02,NK-VAPORFLY-GLD-11,3997,1185,2605,110,4027,3322,3814,4170,97,4281
Consensus_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W33,NK-HUARACHE-GRN-9,2125,683,1486,46,2213,2710,2033,2433,52,2132
Baseline_v2,DC-Tokyo-JP,Wholesale-APAC,2024-W33,NK-ALPHAFLY-BLK-9,1120,357,702,70,1133,981,1091,1351,61,1097
Consensus_v2,DC-Tokyo-JP,DTC-eComm-EMEA,2024-W02,NK-METCON-WHT-8,2906,1076,2154,178,3159,4375,3026,2961,206,3630
Consensus_v2,DC-Memphis-TN,DTC-Stores-NA,2024-W25,NK-TEE-PRO-WHT-L,4219,1467,3141,206,4417,5092,4903,4656,220,4444
Consensus_v1,DC-Tokyo-JP,Wholesale-MEA,2024-W40,NK-HUARACHE-GRY-13,730,218,537,58,756,719,781,811,55,703
Baseline_v1,DC-Portland-OR,DTC-eComm-EMEA,2024-W50,NK-CORTEZ-OGR-9,949,302,604,56,994,943,1118,886,60,816
OP_Plan_2025,DC-Johannesburg-ZA,Wholesale-APAC,2024-W43,NK-REACT-NVY-13,2973,968,1955,195,3101,3143,3085,3373,213,2720
OP_Plan_2025,DC-Memphis-TN,Wholesale-LATAM,2024-W29,NK-SHORT-DRI-RED-M,609,220,411,19,641,578,688,702,19,750
Baseline_v1,DC-Memphis-TN,Retail-APAC,2024-W52,NK-METCON-RED-7,2243,751,1467,102,2382,2052,2451,2254,106,2521
Baseline_v1,DC-Portland-OR,Wholesale-NA,2024-W35,NK-BLAZER-GRY-13,2364,717,1535,97,2401,2180,2580,2350,110,2745
Consensus_v1,DC-Tokyo-JP,Wholesale-LATAM,2024-W42,NK-CORTEZ-GLD-11,2095,622,1374,133,2221,2812,2104,1890,133,1935
Baseline_v2,DC-Memphis-TN,Wholesale-MEA,2024-W43,NK-HOODIE-CLUB-WHT-L,3612,1245,2525,95,3774,4627,3617,3377,91,3379
Baseline_v1,DC-Tokyo-JP,Wholesale-NA,2024-W10,NK-CORTEZ-WHT-11,3164,1001,2209,178,3221,3385,3530,3907,189,3744
OP_Plan_2025,DC-Portland-OR,Retail-EMEA,2024-W38,NK-ZOOM-PEGA-BLK-10,3334,1165,2136,244,3532,4211,3814,3890,208,4013
Consensus_v1,DC-Sao-Paulo-BR,DTC-eComm-NA,2024-W12,NK-FREE-RN-OGR-8,4936,1659,3326,370,4969,4427,5413,5004,389,4901
Baseline_v1,DC-Memphis-TN,Retail-APAC,2024-W28,NK-HUARACHE-GRN-10,370,131,245,21,384,425,399,337,21,335
Consensus_v2,DC-Dubai-UAE,DTC-eComm-NA,2024-W27,NK-AIR-FORCE-OGR-11,1109,352,711,37,1117,928,1173,1100,39,1301
Baseline_v1,DC-Johannesburg-ZA,Wholesale-NA,2024-W41,NK-FREE-RN-OGR-11,3894,1358,2478,311,4034,3395,4192,4039,316,4360
Baseline_v1,DC-Portland-OR,Retail-EMEA,2024-W33,NK-VAPORFLY-PPL-11,3444,1104,2356,80,3668,4500,3888,4151,88,3615
Consensus_v2,DC-Shanghai-CN,Retail-EMEA,2024-W42,NK-VAPORFLY-GRN-7,245,91,181,15,271,275,256,279,17,330
Baseline_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W10,NK-REACT-PPL-12,1356,456,952,71,1479,1085,1427,1472,76,1701
OP_Plan_2025,DC-Memphis-TN,Wholesale-MEA,2024-W42,NK-CORTEZ-PPL-12,3175,1197,2199,167,3482,4065,3620,3210,193,3645
Baseline_v2,DC-Portland-OR,DTC-eComm-EMEA,2024-W27,NK-ALPHAFLY-GRY-11,4130,1472,2991,138,4503,5430,4735,4368,129,5077
Consensus_v2,DC-Dubai-UAE,Wholesale-MEA,2024-W04,NK-HOODIE-CLUB-BLK-S,2952,948,1978,79,3126,2994,3435,3317,89,3373
Baseline_v2,DC-Laakdal-BE,DTC-Stores-NA,2024-W16,NK-REACT-NVY-11,3216,1094,2288,123,3304,3289,3509,3235,117,3191
Baseline_v2,DC-Memphis-TN,DTC-eComm-EMEA,2024-W45,NK-FREE-RN-BLU-13,4402,1393,2940,190,4603,5503,5017,4727,177,4354
Baseline_v2,DC-Shanghai-CN,Retail-APAC,2024-W39,NK-ALPHAFLY-GRY-13,3689,1089,2437,197,3834,3205,3672,3431,178,3822
Baseline_v1,DC-Tokyo-JP,DTC-Stores-NA,2024-W11,NK-ZOOM-PEGA-BLK-11,2623,849,1865,189,2875,2083,2908,3043,199,3453
Consensus_v1,DC-Dubai-UAE,Retail-APAC,2024-W40,NK-METCON-OGR-9,1077,373,824,84,1149,1219,1237,957,79,1305
Consensus_v2,DC-Portland-OR,Retail-APAC,2024-W18,NK-LEGGING-EPIC-BLK-M,3867,1201,2445,258,4068,3459,4128,3868,254,4777
Baseline_v1,DC-Dubai-UAE,Wholesale-MEA,2024-W26,NK-LEBRON-WHT-10,2676,789,1723,85,2746,2388,2544,2615,77,2528
Consensus_v1,DC-Johannesburg-ZA,Retail-EMEA,2024-W04,NK-JORDAN-WHT-12,4174,1501,2757,255,4301,3911,4304,4119,257,4772
Baseline_v1,DC-Tokyo-JP,Retail-EMEA,2024-W27,NK-ALPHAFLY-GRY-7,3512,1086,2217,111,3615,3052,3425,3598,98,4008
Baseline_v2,DC-Laakdal-BE,Wholesale-APAC,2024-W32,NK-ALPHAFLY-WHT-13,1361,472,933,64,1373,1725,1515,1189,57,1136
OP_Plan_2025,DC-Shanghai-CN,Retail-APAC,2024-W10,NK-BLAZER-WHT-10,1502,495,978,35,1528,1135,1356,1294,30,1646
Baseline_v2,DC-Dubai-UAE,Wholesale-LATAM,2024-W23,NK-ZOOM-PEGA-GRN-13,2441,912,1843,137,2614,2275,2742,2972,119,2789
Baseline_v2,DC-Laakdal-BE,DTC-Stores-EMEA,2024-W50,NK-JORDAN-WHT-12,906,316,607,56,955,917,998,990,53,847
OP_Plan_2025,DC-Memphis-TN,Wholesale-LATAM,2024-W51,NK-KD-OGR-11,2466,893,1897,213,2694,3131,3092,3257,220,2818
Baseline_v2,DC-Memphis-TN,Wholesale-NA,2024-W51,NK-ZOOM-PEGA-OGR-13,4756,1656,3090,143,4842,4893,4491,4539,164,5244
Consensus_v2,DC-Portland-OR,Retail-APAC,2024-W36,NK-REACT-PPL-7,1524,557,1162,35,1643,1560,1774,1546,36,1535
Baseline_v2,DC-Memphis-TN,Wholesale-APAC,2024-W37,NK-AIR-FORCE-RED-10,3034,985,2020,131,3335,3521,3569,3356,154,3363
Consensus_v2,DC-Johannesburg-ZA,Wholesale-APAC,2024-W13,NK-REACT-GRN-12,657,226,476,17,691,852,671,636,20,627
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W20,NK-ZOOM-PEGA-GRN-12,3905,1163,2657,317,3999,3082,4532,3962,281,4411
Consensus_v1,DC-Johannesburg-ZA,Wholesale-APAC,2024-W11,NK-FREE-RN-WHT-10,2354,779,1644,189,2369,1890,2454,2171,167,2148
Consensus_v2,DC-Johannesburg-ZA,Wholesale-APAC,2024-W35,NK-TEE-PRO-NVY-XL,4138,1497,2776,146,4591,4206,4509,5113,124,5238
Consensus_v2,DC-Tokyo-JP,Wholesale-NA,2024-W16,NK-JORDAN-RED-13,4210,1339,3047,309,4667,4567,4985,5043,337,4643
OP_Plan_2025,DC-Laakdal-BE,Retail-APAC,2024-W17,NK-JORDAN-WHT-8,3052,889,2085,124,3086,3136,3097,3176,130,3316
Consensus_v1,DC-Portland-OR,DTC-Stores-EMEA,2024-W07,NK-FREE-RN-WHT-11,280,99,192,10,291,369,271,288,11,314
Baseline_v1,DC-Tokyo-JP,DTC-eComm-NA,2024-W45,NK-HOODIE-CLUB-NVY-M,2533,828,1928,88,2788,2766,2916,2774,105,2761
Consensus_v1,DC-Memphis-TN,Retail-APAC,2024-W34,NK-ALPHAFLY-GRY-10,2502,852,1534,139,2532,2853,2635,2769,151,2607
Baseline_v1,DC-Sao-Paulo-BR,Wholesale-LATAM,2024-W20,NK-VAPORFLY-GRY-10,3578,1270,2568,137,3699,3593,3710,3064,163,4277
Consensus_v1,DC-Laakdal-BE,Retail-EMEA,2024-W47,NK-METCON-PPL-7,3014,1056,2186,208,3048,3516,2827,3124,211,3262
Consensus_v2,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W07,NK-JORDAN-BLK-12,3974,1365,2851,239,4313,5404,4609,5057,232,4163
Consensus_v1,DC-Laakdal-BE,Wholesale-APAC,2024-W19,NK-REACT-WHT-10,3834,1225,2743,299,4033,3647,3882,3599,325,4297
Baseline_v2,DC-Memphis-TN,DTC-Stores-NA,2024-W29,NK-AIR-FORCE-WHT-12,3698,1326,2557,234,4041,4254,4187,3367,239,3847
Consensus_v2,DC-Portland-OR,DTC-eComm-NA,2024-W20,NK-LEBRON-OGR-13,2192,667,1497,60,2207,2918,2366,1951,61,1791
Consensus_v1,DC-Sao-Paulo-BR,Wholesale-MEA,2024-W50,NK-AIR-MAX-GLD-11,2629,941,1873,155,2695,2204,2722,2896,139,3231
Baseline_v1,DC-Sao-Paulo-BR,Retail-EMEA,2024-W12,NK-AIR-FORCE-PPL-12,232,80,180,13,256,330,254,310,11,245
Consensus_v2,DC-Johannesburg-ZA,Wholesale-APAC,2024-W35,NK-ZOOM-PEGA-NVY-10,2724,870,1760,208,2803,2973,2904,3061,197,2620
